player_id,team_id,fumbles_lost,receiving_rec,receiving_yds,receiving_tds,rushing_att,rushing_yds,rushing_tds,start_time,day_of_week,week,season_year,home_team,away_team,home_score,away_score
3694,BUF,0,1,-7,0,12,73,0,01:00:00,sunday,5,2010,BUF,JAC,26,36
879,JAC,0,2,9,0,19,84,0,01:00:00,sunday,5,2010,BUF,JAC,26,36
1211,BAL,0,4,26,0,27,133,2,01:00:00,sunday,5,2010,BAL,DEN,31,17
4078,BAL,0,0,0,0,10,67,1,01:00:00,sunday,5,2010,BAL,DEN,31,17
405,DEN,0,0,0,0,6,27,0,01:00:00,sunday,5,2010,BAL,DEN,31,17
37,DEN,0,1,12,0,5,13,0,01:00:00,sunday,5,2010,BAL,DEN,31,17
2115,DEN,0,0,0,0,2,-1,0,01:00:00,sunday,5,2010,BAL,DEN,31,17
4174,IND,0,5,39,0,17,50,0,01:00:00,sunday,5,2010,IND,KC,19,9
5066,KC,0,0,0,0,8,19,0,01:00:00,sunday,5,2010,IND,KC,19,9
395,KC,0,2,15,0,1,3,0,01:00:00,sunday,5,2010,IND,KC,19,9
5253,KC,1,3,14,0,16,87,0,01:00:00,sunday,5,2010,IND,KC,19,9
5512,WAS,0,4,27,0,16,40,0,01:00:00,sunday,5,2010,WAS,GB,16,13
2558,GB,0,5,25,0,10,115,0,01:00:00,sunday,5,2010,WAS,GB,16,13
5372,DET,0,4,37,0,18,67,0,01:00:00,sunday,5,2010,DET,STL,44,6
1965,DET,0,1,17,0,3,16,0,01:00:00,sunday,5,2010,DET,STL,44,6
3550,STL,0,1,12,0,25,114,0,01:00:00,sunday,5,2010,DET,STL,44,6
6502,CAR,0,1,4,0,8,30,0,01:00:00,sunday,5,2010,CAR,CHI,6,23
4181,CAR,0,3,8,0,12,51,0,01:00:00,sunday,5,2010,CAR,CHI,6,23
5400,CAR,0,0,0,0,0,0,0,01:00:00,sunday,5,2010,CAR,CHI,6,23
2252,CHI,0,2,11,0,18,43,0,01:00:00,sunday,5,2010,CAR,CHI,6,23
4460,CHI,0,2,22,0,22,166,2,01:00:00,sunday,5,2010,CAR,CHI,6,23
738,CIN,0,2,19,0,23,144,0,01:00:00,sunday,5,2010,CIN,TB,21,24
2785,CIN,0,1,11,0,2,-2,0,01:00:00,sunday,5,2010,CIN,TB,21,24
4966,CIN,1,0,0,0,2,4,0,01:00:00,sunday,5,2010,CIN,TB,21,24
2594,TB,0,0,0,0,4,3,0,01:00:00,sunday,5,2010,CIN,TB,21,24
4278,TB,0,0,0,0,11,33,0,01:00:00,sunday,5,2010,CIN,TB,21,24
5366,CLE,0,1,8,0,2,11,0,01:00:00,sunday,5,2010,CLE,ATL,10,20
416,CLE,0,0,0,0,6,6,0,01:00:00,sunday,5,2010,CLE,ATL,10,20
1108,CLE,1,4,49,1,10,28,0,01:00:00,sunday,5,2010,CLE,ATL,10,20
123,ATL,0,2,2,0,6,18,0,01:00:00,sunday,5,2010,CLE,ATL,10,20
5288,ATL,0,0,0,0,19,140,0,01:00:00,sunday,5,2010,CLE,ATL,10,20
1715,HOU,0,0,0,0,2,-1,0,01:00:00,sunday,5,2010,HOU,NYG,10,34
813,HOU,0,2,2,0,11,25,0,01:00:00,sunday,5,2010,HOU,NYG,10,34
4033,HOU,0,1,12,0,1,1,1,01:00:00,sunday,5,2010,HOU,NYG,10,34
4751,NYG,0,0,0,0,10,41,1,01:00:00,sunday,5,2010,HOU,NYG,10,34
125,NYG,0,3,22,0,16,67,0,01:00:00,sunday,5,2010,HOU,NYG,10,34
2897,ARI,0,0,0,0,4,6,0,04:05:00,sunday,5,2010,ARI,NO,30,20
4386,ARI,0,1,5,0,20,35,0,04:05:00,sunday,5,2010,ARI,NO,30,20
1663,ARI,0,1,8,0,0,0,0,04:05:00,sunday,5,2010,ARI,NO,30,20
1708,NO,0,0,0,0,10,39,0,04:05:00,sunday,5,2010,ARI,NO,30,20
2807,DAL,0,4,17,0,15,109,0,04:15:00,sunday,5,2010,DAL,TEN,27,34
1162,DAL,0,0,0,0,6,19,0,04:15:00,sunday,5,2010,DAL,TEN,27,34
2813,TEN,0,1,1,0,19,131,2,04:15:00,sunday,5,2010,DAL,TEN,27,34
467,OAK,0,3,31,0,26,104,1,04:15:00,sunday,5,2010,OAK,SD,35,27
4911,OAK,0,2,7,0,0,0,0,04:15:00,sunday,5,2010,OAK,SD,35,27
254,SD,0,1,0,0,9,59,0,04:15:00,sunday,5,2010,OAK,SD,35,27
5634,SD,0,3,32,0,2,1,0,04:15:00,sunday,5,2010,OAK,SD,35,27
5415,SF,2,4,21,1,18,52,0,08:20:00,sunday,5,2010,SF,PHI,24,27
2461,SF,0,0,0,0,1,6,0,08:20:00,sunday,5,2010,SF,PHI,24,27
5908,PHI,0,0,0,0,4,8,0,08:20:00,sunday,5,2010,SF,PHI,24,27
4664,PHI,0,5,46,0,18,92,1,08:20:00,sunday,5,2010,SF,PHI,24,27
2392,NYJ,0,0,0,0,10,57,1,08:30:00,monday,5,2010,NYJ,MIN,29,20
5498,NYJ,0,5,13,0,20,94,0,08:30:00,monday,5,2010,NYJ,MIN,29,20
5368,MIN,0,0,0,0,2,7,0,08:30:00,monday,5,2010,NYJ,MIN,29,20
6489,MIN,0,1,20,0,18,88,0,08:30:00,monday,5,2010,NYJ,MIN,29,20
2558,GB,0,3,29,0,12,53,0,01:00:00,sunday,6,2010,GB,MIA,20,23
746,MIA,0,1,2,0,19,73,0,01:00:00,sunday,6,2010,GB,MIA,20,23
4543,MIA,0,1,-1,0,13,64,0,01:00:00,sunday,6,2010,GB,MIA,20,23
3550,STL,0,1,2,0,29,109,1,01:00:00,sunday,6,2010,STL,SD,20,17
5634,SD,0,5,48,0,1,9,0,01:00:00,sunday,6,2010,STL,SD,20,17
254,SD,0,3,12,0,12,64,0,01:00:00,sunday,6,2010,STL,SD,20,17
5855,NE,0,0,0,0,10,20,1,01:00:00,sunday,6,2010,NE,BAL,23,20
1606,NE,0,5,52,0,11,63,0,01:00:00,sunday,6,2010,NE,BAL,23,20
1211,BAL,0,8,38,0,28,88,0,01:00:00,sunday,6,2010,NE,BAL,23,20
3173,PIT,0,0,0,0,6,31,0,01:00:00,sunday,6,2010,PIT,CLE,28,10
2808,PIT,0,3,15,0,27,84,1,01:00:00,sunday,6,2010,PIT,CLE,28,10
5366,CLE,0,0,0,0,3,2,0,01:00:00,sunday,6,2010,PIT,CLE,28,10
5908,CLE,0,0,0,0,2,3,0,01:00:00,sunday,6,2010,PIT,CLE,28,10
1108,CLE,0,6,49,0,12,41,0,01:00:00,sunday,6,2010,PIT,CLE,28,10
813,HOU,0,6,26,0,18,71,2,01:00:00,sunday,6,2010,HOU,KC,35,31
4033,HOU,0,1,12,0,3,58,1,01:00:00,sunday,6,2010,HOU,KC,35,31
1715,HOU,0,0,0,0,0,0,0,01:00:00,sunday,6,2010,HOU,KC,35,31
5066,KC,0,1,10,0,19,100,1,01:00:00,sunday,6,2010,HOU,KC,35,31
395,KC,0,3,13,0,2,27,0,01:00:00,sunday,6,2010,HOU,KC,35,31
5253,KC,0,4,24,0,16,93,0,01:00:00,sunday,6,2010,HOU,KC,35,31
4751,NYG,0,0,0,0,9,35,2,01:00:00,sunday,6,2010,NYG,DET,28,20
125,NYG,0,2,10,0,19,133,0,01:00:00,sunday,6,2010,NYG,DET,28,20
5372,DET,0,6,31,0,12,16,0,01:00:00,sunday,6,2010,NYG,DET,28,20
1965,DET,0,0,0,0,4,17,0,01:00:00,sunday,6,2010,NYG,DET,28,20
4664,PHI,0,4,21,0,21,64,0,01:00:00,sunday,6,2010,PHI,ATL,31,17
123,ATL,0,2,10,0,3,17,0,01:00:00,sunday,6,2010,PHI,ATL,31,17
5288,ATL,0,1,4,0,15,45,0,01:00:00,sunday,6,2010,PHI,ATL,31,17
2252,CHI,0,1,4,0,4,31,0,01:00:00,sunday,6,2010,CHI,SEA,20,23
4460,CHI,0,3,40,0,8,11,1,01:00:00,sunday,6,2010,CHI,SEA,20,23
6484,SEA,0,3,9,0,17,44,1,01:00:00,sunday,6,2010,CHI,SEA,20,23
4659,SEA,0,1,9,0,10,67,1,01:00:00,sunday,6,2010,CHI,SEA,20,23
671,SEA,0,1,0,0,0,0,0,01:00:00,sunday,6,2010,CHI,SEA,20,23
4278,TB,1,7,63,0,10,18,0,01:00:00,sunday,6,2010,TB,NO,6,31
4547,NO,0,1,6,0,9,32,0,01:00:00,sunday,6,2010,TB,NO,6,31
1708,NO,0,1,17,0,15,158,0,01:00:00,sunday,6,2010,TB,NO,6,31
4431,DEN,1,0,0,0,12,48,0,04:05:00,sunday,6,2010,DEN,NYJ,20,24
405,DEN,0,0,0,0,7,18,0,04:05:00,sunday,6,2010,DEN,NYJ,20,24
37,DEN,0,0,0,0,6,20,0,04:05:00,sunday,6,2010,DEN,NYJ,20,24
2392,NYJ,0,0,0,0,9,43,0,04:05:00,sunday,6,2010,DEN,NYJ,20,24
5498,NYJ,0,2,12,0,16,55,2,04:05:00,sunday,6,2010,DEN,NYJ,20,24
5415,SF,0,0,0,0,25,149,0,04:05:00,sunday,6,2010,SF,OAK,17,9
988,SF,0,0,0,0,1,9,0,04:05:00,sunday,6,2010,SF,OAK,17,9
2461,SF,0,1,19,0,0,0,0,04:05:00,sunday,6,2010,SF,OAK,17,9
4911,OAK,0,0,0,0,1,2,0,04:05:00,sunday,6,2010,SF,OAK,17,9
467,OAK,0,2,12,0,20,47,0,04:05:00,sunday,6,2010,SF,OAK,17,9
5368,MIN,0,0,0,0,1,4,0,04:15:00,sunday,6,2010,MIN,DAL,24,21
6489,MIN,0,1,-2,0,24,73,1,04:15:00,sunday,6,2010,MIN,DAL,24,21
2807,DAL,0,10,61,0,14,32,0,04:15:00,sunday,6,2010,MIN,DAL,24,21
1162,DAL,0,3,15,0,10,31,0,04:15:00,sunday,6,2010,MIN,DAL,24,21
5512,WAS,0,1,9,0,20,100,2,08:20:00,sunday,6,2010,WAS,IND,24,27
4174,IND,1,0,0,0,17,128,1,08:20:00,sunday,6,2010,WAS,IND,24,27
879,JAC,0,2,8,0,17,57,0,08:30:00,monday,6,2010,JAC,TEN,3,30
2813,TEN,0,2,20,0,26,111,1,08:30:00,monday,6,2010,JAC,TEN,3,30
123,ATL,0,4,15,0,5,4,0,01:00:00,sunday,7,2010,ATL,CIN,39,32
5288,ATL,0,2,23,0,23,121,2,01:00:00,sunday,7,2010,ATL,CIN,39,32
738,CIN,1,1,6,0,20,70,0,01:00:00,sunday,7,2010,ATL,CIN,39,32
4966,CIN,0,5,43,0,1,14,0,01:00:00,sunday,7,2010,ATL,CIN,39,32
746,MIA,0,2,20,0,9,14,0,01:00:00,sunday,7,2010,MIA,PIT,22,23
4543,MIA,0,0,0,0,11,48,0,01:00:00,sunday,7,2010,MIA,PIT,22,23
3173,PIT,0,0,0,0,3,9,0,01:00:00,sunday,7,2010,MIA,PIT,22,23
2808,PIT,0,1,6,0,15,37,0,01:00:00,sunday,7,2010,MIA,PIT,22,23
1211,BAL,0,1,1,0,16,72,0,01:00:00,sunday,7,2010,BAL,BUF,37,34
4078,BAL,0,1,10,0,11,64,1,01:00:00,sunday,7,2010,BAL,BUF,37,34
251,BUF,1,0,0,0,7,33,0,01:00:00,sunday,7,2010,BAL,BUF,37,34
3694,BUF,0,1,4,0,23,73,0,01:00:00,sunday,7,2010,BAL,BUF,37,34
5066,KC,0,0,0,0,20,125,1,01:00:00,sunday,7,2010,KC,JAC,42,20
4746,KC,0,0,0,0,3,12,1,01:00:00,sunday,7,2010,KC,JAC,42,20
395,KC,0,5,41,0,4,28,0,01:00:00,sunday,7,2010,KC,JAC,42,20
5253,KC,0,0,0,0,15,71,1,01:00:00,sunday,7,2010,KC,JAC,42,20
879,JAC,0,5,74,1,16,47,0,01:00:00,sunday,7,2010,KC,JAC,42,20
4547,NO,0,1,1,0,1,6,0,01:00:00,sunday,7,2010,NO,CLE,17,30
1708,NO,0,0,0,0,15,48,0,01:00:00,sunday,7,2010,NO,CLE,17,30
1108,CLE,0,1,1,0,16,69,1,01:00:00,sunday,7,2010,NO,CLE,17,30
5908,CLE,0,0,0,0,5,-3,0,01:00:00,sunday,7,2010,NO,CLE,17,30
5366,CLE,0,1,10,0,0,0,0,01:00:00,sunday,7,2010,NO,CLE,17,30
2252,CHI,0,2,10,0,3,20,0,01:00:00,sunday,7,2010,CHI,WAS,14,17
4460,CHI,1,5,32,0,10,41,0,01:00:00,sunday,7,2010,CHI,WAS,14,17
5512,WAS,1,0,0,0,21,125,0,01:00:00,sunday,7,2010,CHI,WAS,14,17
6502,CAR,0,0,0,0,14,29,0,01:00:00,sunday,7,2010,CAR,SF,23,20
4181,CAR,1,4,19,0,19,44,0,01:00:00,sunday,7,2010,CAR,SF,23,20
5400,CAR,0,1,-5,0,0,0,0,01:00:00,sunday,7,2010,CAR,SF,23,20
5415,SF,0,4,57,0,19,102,0,01:00:00,sunday,7,2010,CAR,SF,23,20
988,SF,0,0,0,0,1,-6,0,01:00:00,sunday,7,2010,CAR,SF,23,20
2461,SF,0,0,0,0,1,-1,0,01:00:00,sunday,7,2010,CAR,SF,23,20
4278,TB,0,8,34,1,4,12,0,01:00:00,sunday,7,2010,TB,STL,18,17
2594,TB,0,0,0,0,11,72,0,01:00:00,sunday,7,2010,TB,STL,18,17
3550,STL,0,2,35,0,22,110,0,01:00:00,sunday,7,2010,TB,STL,18,17
2813,TEN,0,2,7,0,24,66,0,01:00:00,sunday,7,2010,TEN,PHI,37,19
4664,PHI,0,6,54,0,16,48,0,01:00:00,sunday,7,2010,TEN,PHI,37,19
6484,SEA,0,0,0,0,24,89,0,04:05:00,sunday,7,2010,SEA,ARI,22,10
4659,SEA,0,2,31,0,9,41,0,04:05:00,sunday,7,2010,SEA,ARI,22,10
671,SEA,0,0,0,0,0,0,0,04:05:00,sunday,7,2010,SEA,ARI,22,10
2897,ARI,1,1,4,0,6,59,0,04:05:00,sunday,7,2010,SEA,ARI,22,10
4386,ARI,0,0,0,0,14,54,1,04:05:00,sunday,7,2010,SEA,ARI,22,10
1663,ARI,0,1,13,0,0,0,0,04:05:00,sunday,7,2010,SEA,ARI,22,10
5634,SD,0,9,70,0,2,7,0,04:15:00,sunday,7,2010,SD,NE,20,23
254,SD,0,2,7,0,8,15,0,04:15:00,sunday,7,2010,SD,NE,20,23
1606,NE,0,3,28,0,8,24,0,04:15:00,sunday,7,2010,SD,NE,20,23
5855,NE,0,0,0,0,11,24,1,04:15:00,sunday,7,2010,SD,NE,20,23
4431,DEN,0,3,37,2,14,53,0,04:15:00,sunday,7,2010,DEN,OAK,14,59
467,OAK,0,1,13,0,15,52,1,04:15:00,sunday,7,2010,DEN,OAK,14,59
3041,OAK,0,2,31,1,16,165,3,04:15:00,sunday,7,2010,DEN,OAK,14,59
4911,OAK,0,1,19,0,7,39,1,04:15:00,sunday,7,2010,DEN,OAK,14,59
2558,GB,0,3,46,0,13,58,1,08:20:00,sunday,7,2010,GB,MIN,28,24
5368,MIN,0,1,6,0,5,24,0,08:20:00,sunday,7,2010,GB,MIN,28,24
6489,MIN,0,2,41,0,28,131,1,08:20:00,sunday,7,2010,GB,MIN,28,24
2807,DAL,0,3,27,0,9,35,0,08:30:00,monday,7,2010,DAL,NYG,35,41
1162,DAL,0,1,7,0,4,6,0,08:30:00,monday,7,2010,DAL,NYG,35,41
4751,NYG,1,0,0,0,12,75,1,08:30:00,monday,7,2010,DAL,NYG,35,41
125,NYG,1,2,12,0,24,126,0,08:30:00,monday,7,2010,DAL,NYG,35,41
988,SF,0,0,0,0,5,11,0,01:00:00,sunday,8,2010,SF,DEN,24,16
5415,SF,0,1,7,0,29,118,1,01:00:00,sunday,8,2010,SF,DEN,24,16
2461,SF,0,1,9,0,2,4,0,01:00:00,sunday,8,2010,SF,DEN,24,16
4431,DEN,0,4,19,0,11,40,0,01:00:00,sunday,8,2010,SF,DEN,24,16
37,DEN,0,4,23,0,0,0,0,01:00:00,sunday,8,2010,SF,DEN,24,16
2807,DAL,0,3,14,0,8,22,0,01:00:00,sunday,8,2010,DAL,JAC,17,35
1162,DAL,0,0,0,0,9,16,1,01:00:00,sunday,8,2010,DAL,JAC,17,35
2203,DAL,0,4,27,0,0,0,0,01:00:00,sunday,8,2010,DAL,JAC,17,35
879,JAC,0,2,13,0,27,135,0,01:00:00,sunday,8,2010,DAL,JAC,17,35
738,CIN,0,3,12,0,20,69,0,01:00:00,sunday,8,2010,CIN,MIA,14,22
2785,CIN,0,0,0,0,1,2,0,01:00:00,sunday,8,2010,CIN,MIA,14,22
4966,CIN,0,0,0,0,2,22,0,01:00:00,sunday,8,2010,CIN,MIA,14,22
746,MIA,0,1,7,0,16,61,0,01:00:00,sunday,8,2010,CIN,MIA,14,22
4543,MIA,0,1,2,0,9,47,1,01:00:00,sunday,8,2010,CIN,MIA,14,22
5066,KC,0,1,5,0,19,77,0,01:00:00,sunday,8,2010,KC,BUF,13,10
4746,KC,0,0,0,0,1,3,0,01:00:00,sunday,8,2010,KC,BUF,13,10
5253,KC,0,4,61,0,22,177,0,01:00:00,sunday,8,2010,KC,BUF,13,10
251,BUF,0,4,28,0,6,17,0,01:00:00,sunday,8,2010,KC,BUF,13,10
3694,BUF,0,3,11,0,20,64,0,01:00:00,sunday,8,2010,KC,BUF,13,10
5372,DET,0,5,31,0,12,48,0,01:00:00,sunday,8,2010,DET,WAS,37,25
1965,DET,0,2,16,0,12,51,0,01:00:00,sunday,8,2010,DET,WAS,37,25
5512,WAS,0,3,19,1,9,10,0,01:00:00,sunday,8,2010,DET,WAS,37,25
3550,STL,0,1,4,0,23,59,0,01:00:00,sunday,8,2010,STL,CAR,20,10
6502,CAR,0,1,8,0,14,30,0,01:00:00,sunday,8,2010,STL,CAR,20,10
5400,CAR,0,4,16,0,1,1,0,01:00:00,sunday,8,2010,STL,CAR,20,10
5498,NYJ,0,5,37,0,16,54,0,01:00:00,sunday,8,2010,NYJ,GB,0,9
2392,NYJ,0,1,10,0,6,22,0,01:00:00,sunday,8,2010,NYJ,GB,0,9
2558,GB,0,2,17,0,15,55,0,01:00:00,sunday,8,2010,NYJ,GB,0,9
5634,SD,0,4,36,1,4,41,0,04:05:00,sunday,8,2010,SD,TEN,33,25
254,SD,0,3,11,0,15,43,1,04:05:00,sunday,8,2010,SD,TEN,33,25
2813,TEN,0,5,24,0,15,59,1,04:05:00,sunday,8,2010,SD,TEN,33,25
1606,NE,0,5,45,0,6,13,1,04:15:00,sunday,8,2010,NE,MIN,28,18
5855,NE,0,1,11,0,17,112,2,04:15:00,sunday,8,2010,NE,MIN,28,18
5368,MIN,0,5,67,0,2,0,0,04:15:00,sunday,8,2010,NE,MIN,28,18
6489,MIN,0,5,50,0,25,92,1,04:15:00,sunday,8,2010,NE,MIN,28,18
2897,ARI,0,1,11,0,1,0,0,04:15:00,sunday,8,2010,ARI,TB,35,38
4386,ARI,0,1,14,0,16,50,1,04:15:00,sunday,8,2010,ARI,TB,35,38
1663,ARI,0,0,0,0,4,41,1,04:15:00,sunday,8,2010,ARI,TB,35,38
4278,TB,0,3,26,0,4,10,0,04:15:00,sunday,8,2010,ARI,TB,35,38
2594,TB,1,2,9,0,22,120,2,04:15:00,sunday,8,2010,ARI,TB,35,38
467,OAK,0,1,55,0,9,51,1,04:15:00,sunday,8,2010,OAK,SEA,33,3
3041,OAK,0,2,24,0,21,111,0,04:15:00,sunday,8,2010,OAK,SEA,33,3
4911,OAK,0,3,90,1,2,32,0,04:15:00,sunday,8,2010,OAK,SEA,33,3
6484,SEA,0,0,0,0,9,7,0,04:15:00,sunday,8,2010,OAK,SEA,33,3
4659,SEA,0,3,23,0,5,11,0,04:15:00,sunday,8,2010,OAK,SEA,33,3
671,SEA,0,0,0,0,5,29,0,04:15:00,sunday,8,2010,OAK,SEA,33,3
4547,NO,0,3,20,0,7,16,0,08:20:00,sunday,8,2010,NO,PIT,20,10
1708,NO,0,0,0,0,7,7,0,08:20:00,sunday,8,2010,NO,PIT,20,10
3173,PIT,0,0,0,0,3,19,0,08:20:00,sunday,8,2010,NO,PIT,20,10
2808,PIT,0,2,14,0,15,71,1,08:20:00,sunday,8,2010,NO,PIT,20,10
4382,IND,0,2,13,0,9,16,0,08:30:00,monday,8,2010,IND,HOU,30,17
813,HOU,0,9,65,0,15,102,1,08:30:00,monday,8,2010,IND,HOU,30,17
4033,HOU,0,2,9,0,2,5,0,08:30:00,monday,8,2010,IND,HOU,30,17
5372,DET,0,5,40,0,16,48,0,01:00:00,sunday,9,2010,DET,NYJ,20,23
1965,DET,0,1,27,0,5,10,0,01:00:00,sunday,9,2010,DET,NYJ,20,23
2392,NYJ,0,2,9,0,10,46,0,01:00:00,sunday,9,2010,DET,NYJ,20,23
5498,NYJ,0,6,47,0,15,55,0,01:00:00,sunday,9,2010,DET,NYJ,20,23
1211,BAL,0,7,97,0,22,83,0,01:00:00,sunday,9,2010,BAL,MIA,26,10
4078,BAL,0,3,42,1,6,24,0,01:00:00,sunday,9,2010,BAL,MIA,26,10
746,MIA,0,5,40,0,9,59,1,01:00:00,sunday,9,2010,BAL,MIA,26,10
4543,MIA,0,0,0,0,2,1,0,01:00:00,sunday,9,2010,BAL,MIA,26,10
5908,CLE,0,0,0,0,6,7,0,01:00:00,sunday,9,2010,CLE,NE,34,14
5366,CLE,0,2,13,0,2,2,0,01:00:00,sunday,9,2010,CLE,NE,34,14
1108,CLE,1,3,36,0,29,184,2,01:00:00,sunday,9,2010,CLE,NE,34,14
1606,NE,0,2,38,0,9,54,0,01:00:00,sunday,9,2010,CLE,NE,34,14
5855,NE,0,0,0,0,9,14,0,01:00:00,sunday,9,2010,CLE,NE,34,14
813,HOU,0,4,70,0,27,127,2,01:00:00,sunday,9,2010,HOU,SD,23,29
4033,HOU,0,0,0,0,5,12,0,01:00:00,sunday,9,2010,HOU,SD,23,29
5634,SD,0,1,6,0,1,3,0,01:00:00,sunday,9,2010,HOU,SD,23,29
254,SD,1,2,18,0,9,42,0,01:00:00,sunday,9,2010,HOU,SD,23,29
251,BUF,0,1,5,0,7,20,0,01:00:00,sunday,9,2010,BUF,CHI,19,22
3694,BUF,1,5,20,0,8,16,1,01:00:00,sunday,9,2010,BUF,CHI,19,22
2252,CHI,0,1,14,0,10,13,1,01:00:00,sunday,9,2010,BUF,CHI,19,22
4460,CHI,0,3,12,0,14,49,0,01:00:00,sunday,9,2010,BUF,CHI,19,22
5368,MIN,0,1,3,0,2,6,0,01:00:00,sunday,9,2010,MIN,ARI,27,24
6489,MIN,0,4,63,1,15,81,1,01:00:00,sunday,9,2010,MIN,ARI,27,24
2897,ARI,0,0,0,0,13,39,0,01:00:00,sunday,9,2010,MIN,ARI,27,24
1663,ARI,0,1,9,0,4,0,0,01:00:00,sunday,9,2010,MIN,ARI,27,24
4386,ARI,0,0,0,0,1,-2,0,01:00:00,sunday,9,2010,MIN,ARI,27,24
123,ATL,0,5,24,0,5,15,0,01:00:00,sunday,9,2010,ATL,TB,27,21
5288,ATL,0,0,0,0,24,107,2,01:00:00,sunday,9,2010,ATL,TB,27,21
4278,TB,0,1,9,0,8,13,0,01:00:00,sunday,9,2010,ATL,TB,27,21
2594,TB,0,0,0,0,13,46,0,01:00:00,sunday,9,2010,ATL,TB,27,21
6502,CAR,1,0,0,0,5,30,0,01:00:00,sunday,9,2010,CAR,NO,3,34
5400,CAR,0,3,18,0,9,29,0,01:00:00,sunday,9,2010,CAR,NO,3,34
4547,NO,0,2,-6,0,6,68,0,01:00:00,sunday,9,2010,CAR,NO,3,34
1708,NO,0,0,0,0,12,50,0,01:00:00,sunday,9,2010,CAR,NO,3,34
6484,SEA,0,0,0,0,11,48,0,04:05:00,sunday,9,2010,SEA,NYG,7,41
4659,SEA,0,1,5,0,1,-1,0,04:05:00,sunday,9,2010,SEA,NYG,7,41
671,SEA,1,0,0,0,0,0,0,04:05:00,sunday,9,2010,SEA,NYG,7,41
4751,NYG,0,0,0,0,11,78,0,04:05:00,sunday,9,2010,SEA,NYG,7,41
125,NYG,0,4,35,0,19,57,2,04:05:00,sunday,9,2010,SEA,NYG,7,41
416,PHI,0,0,0,0,2,6,0,04:15:00,sunday,9,2010,PHI,IND,26,24
4664,PHI,0,3,8,0,16,95,0,04:15:00,sunday,9,2010,PHI,IND,26,24
4382,IND,0,3,47,0,15,50,0,04:15:00,sunday,9,2010,PHI,IND,26,24
3041,OAK,1,4,25,0,17,89,0,04:15:00,sunday,9,2010,OAK,KC,23,20
4911,OAK,0,2,8,0,1,4,0,04:15:00,sunday,9,2010,OAK,KC,23,20
467,OAK,0,0,0,0,5,17,0,04:15:00,sunday,9,2010,OAK,KC,23,20
5066,KC,0,0,0,0,19,32,0,04:15:00,sunday,9,2010,OAK,KC,23,20
5253,KC,0,5,47,0,10,53,0,04:15:00,sunday,9,2010,OAK,KC,23,20
4746,KC,0,0,0,0,0,0,0,04:15:00,sunday,9,2010,OAK,KC,23,20
2558,GB,0,4,26,1,13,42,1,08:20:00,sunday,9,2010,GB,DAL,45,7
2807,DAL,0,0,0,0,5,16,0,08:20:00,sunday,9,2010,GB,DAL,45,7
1162,DAL,0,0,0,0,6,14,0,08:20:00,sunday,9,2010,GB,DAL,45,7
2203,DAL,0,0,0,0,3,9,0,08:20:00,sunday,9,2010,GB,DAL,45,7
738,CIN,0,2,20,0,18,54,1,08:30:00,monday,9,2010,CIN,PIT,21,27
2785,CIN,0,3,14,0,0,0,0,08:30:00,monday,9,2010,CIN,PIT,21,27
4966,CIN,1,0,0,0,0,0,0,08:30:00,monday,9,2010,CIN,PIT,21,27
3173,PIT,0,0,0,0,2,2,0,08:30:00,monday,9,2010,CIN,PIT,21,27
2808,PIT,0,3,31,0,22,99,1,08:30:00,monday,9,2010,CIN,PIT,21,27
123,ATL,0,6,56,1,3,11,0,08:20:00,thursday,10,2010,ATL,BAL,26,21
5288,ATL,0,0,0,0,17,39,0,08:20:00,thursday,10,2010,ATL,BAL,26,21
1211,BAL,0,3,43,0,12,59,0,08:20:00,thursday,10,2010,ATL,BAL,26,21
4078,BAL,0,1,-4,0,3,8,0,08:20:00,thursday,10,2010,ATL,BAL,26,21
4543,MIA,0,2,6,0,11,64,0,01:00:00,sunday,10,2010,MIA,TEN,29,17
746,MIA,0,0,0,0,12,11,1,01:00:00,sunday,10,2010,MIA,TEN,29,17
2813,TEN,0,1,7,0,17,117,1,01:00:00,sunday,10,2010,MIA,TEN,29,17
5366,CLE,0,1,37,0,1,14,0,01:00:00,sunday,10,2010,CLE,NYJ,20,26
1108,CLE,1,4,27,0,19,82,1,01:00:00,sunday,10,2010,CLE,NYJ,20,26
5908,CLE,0,0,0,0,0,0,0,01:00:00,sunday,10,2010,CLE,NYJ,20,26
2392,NYJ,0,3,22,0,20,72,0,01:00:00,sunday,10,2010,CLE,NYJ,20,26
5498,NYJ,0,6,53,0,18,57,0,01:00:00,sunday,10,2010,CLE,NYJ,20,26
4382,IND,0,0,0,0,12,50,0,01:00:00,sunday,10,2010,IND,CIN,23,17
738,CIN,1,5,27,0,14,24,0,01:00:00,sunday,10,2010,IND,CIN,23,17
2785,CIN,0,2,8,0,1,42,0,01:00:00,sunday,10,2010,IND,CIN,23,17
4966,CIN,0,0,0,0,4,8,0,01:00:00,sunday,10,2010,IND,CIN,23,17
879,JAC,0,2,23,0,24,100,2,01:00:00,sunday,10,2010,JAC,HOU,31,24
2939,JAC,0,0,0,0,1,8,0,01:00:00,sunday,10,2010,JAC,HOU,31,24
813,HOU,0,1,4,0,15,56,1,01:00:00,sunday,10,2010,JAC,HOU,31,24
4033,HOU,0,0,0,0,3,11,0,01:00:00,sunday,10,2010,JAC,HOU,31,24
